Year,Host,Date,Round,Attendance,Venue,home_team,home_score,home_penalty,away_team,away_score,away_penalty,home_goal_min,home_own_goal_min,home_penalty_goal_min,away_goal_min,away_own_goal_min,away_penalty_goal_min,match_win,penalty_win,firstGoal,home_rank,away_rank
2022,Qatar,2022.12.18,Final,88966,"Lusail Iconic Stadium, Lusail",Argentina,3,4,France,3,2,"[36, 108]",[],[23],[81],[],"[80, 118]",draw,home,home,3,4
2022,Qatar,2022.12.17,Third-place match,44137,"Khalifa International Stadium, Doha",Croatia,2,,Morocco,1,,"[7, 42]",[],[],[9],[],[],home,,home,12,22
2022,Qatar,2022.12.14,Semi-finals,68294,"Al Bayt Stadium, Al Khor",France,2,,Morocco,0,,"[5, 79]",[],[],[],[],[],home,,home,4,22
2022,Qatar,2022.12.13,Semi-finals,88966,"Lusail Iconic Stadium, Lusail",Argentina,3,,Croatia,0,,"[39, 69]",[],[34],[],[],[],home,,home,3,12
2022,Qatar,2022.12.10,Quarter-finals,44198,"Al Thumama Stadium, ath-Thum_ma",Morocco,1,,Portugal,0,,[42],[],[],[],[],[],home,,home,22,9
2022,Qatar,2022.12.10,Quarter-finals,68895,"Al Bayt Stadium, Al Khor",England,1,,France,2,,[],[],[54],"[17, 78]",[],[],away,,away,5,4
2022,Qatar,2022.12.9,Quarter-finals,43893,"Education City Stadium, Doha",Croatia,1,4,Brazil,1,2,[117],[],[],[106],[],[],draw,home,away,12,1
2022,Qatar,2022.12.9,Quarter-finals,88235,"Lusail Iconic Stadium, Lusail",Netherlands,2,3,Argentina,2,4,"[83, 101]",[],[],[35],[],[73],draw,away,away,8,3
2022,Qatar,2022.12.6,Round of 16,44667,"Education City Stadium, Doha",Morocco,0,3,Spain,0,0,[],[],[],[],[],[],draw,home,,22,7
2022,Qatar,2022.12.6,Round of 16,83720,"Lusail Iconic Stadium, Lusail",Portugal,6,,Switzerland,1,,"[17, 33, 51, 55, 67, 92]",[],[],[58],[],[],home,,home,9,15
2022,Qatar,2022.12.5,Round of 16,42523,"Al Janoub Stadium, Al Wakrah",Japan,1,1,Croatia,1,3,[43],[],[],[55],[],[],draw,away,home,24,12
2022,Qatar,2022.12.5,Round of 16,43847,"Stadium 974, Doha",Brazil,4,,Korea Republic,1,,"[7, 29, 36]",[],[11],[76],[],[],home,,home,1,28
2022,Qatar,2022.12.4,Round of 16,40989,"Al Thumama Stadium, ath-Thum_ma",France,3,,Poland,1,,"[44, 74, 91]",[],[],[],[],[99],home,,home,4,26
2022,Qatar,2022.12.4,Round of 16,65985,"Al Bayt Stadium, Al Khor",England,3,,Senegal,0,,"[39, 48, 57]",[],[],[],[],[],home,,home,5,18
2022,Qatar,2022.12.3,Round of 16,44846,"Khalifa International Stadium, Doha",Netherlands,3,,United States,1,,"[10, 46, 81]",[],[],[76],[],[],home,,home,8,16
2022,Qatar,2022.12.3,Round of 16,45032,"Ahmed bin Ali Stadium, Umm al-Af_'ī",Argentina,2,,Australia,1,,"[35, 57]",[],[],[],[77],[],home,,home,3,38
2022,Qatar,2022.12.2,Group stage,44097,"Education City Stadium, Doha",Korea Republic,2,,Portugal,1,,"[27, 91]",[],[],[5],[],[],home,,away,28,9
2022,Qatar,2022.12.2,Group stage,43443,"Al Janoub Stadium, Al Wakrah",Ghana,0,,Uruguay,2,,[],[],[],"[26, 32]",[],[],away,,away,61,14
2022,Qatar,2022.12.2,Group stage,85986,"Lusail Iconic Stadium, Lusail",Cameroon,1,,Brazil,0,,[92],[],[],[],[],[],home,,home,43,1
2022,Qatar,2022.12.2,Group stage,41378,"Stadium 974, Doha",Serbia,2,,Switzerland,3,,"[26, 35]",[],[],"[20, 44, 48]",[],[],away,,away,21,15
2022,Qatar,2022.12.1,Group stage,43102,"Al Thumama Stadium, ath-Thum_ma",Canada,1,,Morocco,2,,[],[40],[],"[4, 23]",[],[],away,,away,41,22
2022,Qatar,2022.12.1,Group stage,43984,"Ahmed bin Ali Stadium, Umm al-Af_'ī",Croatia,0,,Belgium,0,,[],[],[],[],[],[],draw,,,12,2
2022,Qatar,2022.12.1,Group stage,67054,"Al Bayt Stadium, Al Khor",Costa Rica,2,,Germany,4,,[58],[70],[],"[10, 73, 85, 90]",[],[],away,,away,31,11
2022,Qatar,2022.12.1,Group stage,44851,"Khalifa International Stadium, Doha",Japan,2,,Spain,1,,"[48, 51]",[],[],[12],[],[],home,,away,24,7
2022,Qatar,2022.11.30,Group stage,41232,"Al Janoub Stadium, Al Wakrah",Australia,1,,Denmark,0,,[60],[],[],[],[],[],home,,home,38,10
2022,Qatar,2022.11.30,Group stage,43627,"Education City Stadium, Doha",Tunisia,1,,France,0,,[58],[],[],[],[],[],home,,home,30,4
2022,Qatar,2022.11.30,Group stage,84985,"Lusail Iconic Stadium, Lusail",Saudi Arabia,1,,Mexico,2,,[95],[],[],"[47, 52]",[],[],away,,away,51,13
2022,Qatar,2022.11.30,Group stage,44089,"Stadium 974, Doha",Poland,0,,Argentina,2,,[],[],[],"[46, 67]",[],[],away,,away,26,3
2022,Qatar,2022.11.29,Group stage,44569,"Khalifa International Stadium, Doha",Ecuador,1,,Senegal,2,,[67],[],[],[70],[],[44],away,,away,44,18
2022,Qatar,2022.11.29,Group stage,66784,"Al Bayt Stadium, Al Khor",Netherlands,2,,Qatar,0,,"[26, 49]",[],[],[],[],[],home,,home,8,50
2022,Qatar,2022.11.29,Group stage,42127,"Al Thumama Stadium, ath-Thum_ma",IR Iran,0,,United States,1,,[],[],[],[38],[],[],away,,away,20,16
2022,Qatar,2022.11.29,Group stage,44297,"Ahmed bin Ali Stadium, Umm al-Af_'ī",Wales,0,,England,3,,[],[],[],"[50, 52, 68]",[],[],away,,away,19,5
2022,Qatar,2022.11.28,Group stage,39789,"Al Janoub Stadium, Al Wakrah",Cameroon,3,,Serbia,3,,"[29, 64, 66]",[],[],"[46, 48, 53]",[],[],draw,,home,43,21
2022,Qatar,2022.11.28,Group stage,43983,"Education City Stadium, Doha",Korea Republic,2,,Ghana,3,,"[58, 61]",[],[],"[24, 34, 68]",[],[],away,,away,28,61
2022,Qatar,2022.11.28,Group stage,43649,"Stadium 974, Doha",Brazil,1,,Switzerland,0,,[83],[],[],[],[],[],home,,home,1,15
2022,Qatar,2022.11.28,Group stage,88668,"Lusail Iconic Stadium, Lusail",Portugal,2,,Uruguay,0,,[54],[],[93],[],[],[],home,,home,9,14
2022,Qatar,2022.11.27,Group stage,41479,"Ahmed bin Ali Stadium, Umm al-Af_'ī",Japan,0,,Costa Rica,1,,[],[],[],[81],[],[],away,,away,24,31
2022,Qatar,2022.11.27,Group stage,43738,"Al Thumama Stadium, ath-Thum_ma",Belgium,0,,Morocco,2,,[],[],[],"[73, 92]",[],[],away,,away,2,22
2022,Qatar,2022.11.27,Group stage,44374,"Khalifa International Stadium, Doha",Croatia,4,,Canada,1,,"[36, 44, 70, 94]",[],[],[2],[],[],home,,away,12,41
2022,Qatar,2022.11.27,Group stage,68895,"Al Bayt Stadium, Al Khor",Spain,1,,Germany,1,,[62],[],[],[83],[],[],draw,,home,7,11
2022,Qatar,2022.11.26,Group stage,41823,"Al Janoub Stadium, Al Wakrah",Tunisia,0,,Australia,1,,[],[],[],[23],[],[],away,,away,30,38
2022,Qatar,2022.11.26,Group stage,44259,"Education City Stadium, Doha",Poland,2,,Saudi Arabia,0,,"[39, 82]",[],[],[],[],[],home,,home,26,51
2022,Qatar,2022.11.26,Group stage,42860,"Stadium 974, Doha",France,2,,Denmark,1,,"[61, 86]",[],[],[68],[],[],home,,home,4,10
2022,Qatar,2022.11.26,Group stage,88966,"Lusail Iconic Stadium, Lusail",Argentina,2,,Mexico,0,,"[64, 87]",[],[],[],[],[],home,,home,3,13
2022,Qatar,2022.11.25,Group stage,40875,"Ahmed bin Ali Stadium, Umm al-Af_'ī",Wales,0,,IR Iran,2,,[],[],[],"[99, 101]",[],[],away,,away,19,20
2022,Qatar,2022.11.25,Group stage,41797,"Al Thumama Stadium, ath-Thum_ma",Qatar,1,,Senegal,3,,[78],[],[],"[41, 48, 84]",[],[],away,,away,50,18
2022,Qatar,2022.11.25,Group stage,44833,"Khalifa International Stadium, Doha",Netherlands,1,,Ecuador,1,,[6],[],[],[49],[],[],draw,,home,8,44
2022,Qatar,2022.11.25,Group stage,68463,"Al Bayt Stadium, Al Khor",England,0,,United States,0,,[],[],[],[],[],[],draw,,,5,16
2022,Qatar,2022.11.24,Group stage,39089,"Al Janoub Stadium, Al Wakrah",Switzerland,1,,Cameroon,0,,[48],[],[],[],[],[],home,,home,15,43
2022,Qatar,2022.11.24,Group stage,41663,"Education City Stadium, Doha",Uruguay,0,,Korea Republic,0,,[],[],[],[],[],[],draw,,,14,28
2022,Qatar,2022.11.24,Group stage,42662,"Stadium 974, Doha",Portugal,3,,Ghana,2,,"[78, 80]",[],[65],"[73, 89]",[],[],home,,away,9,61
2022,Qatar,2022.11.24,Group stage,88103,"Lusail Iconic Stadium, Lusail",Brazil,2,,Serbia,0,,"[62, 73]",[],[],[],[],[],home,,home,1,21
2022,Qatar,2022.11.23,Group stage,59407,"Al Bayt Stadium, Al Khor",Morocco,0,,Croatia,0,,[],[],[],[],[],[],draw,,,22,12
2022,Qatar,2022.11.23,Group stage,42608,"Khalifa International Stadium, Doha",Germany,1,,Japan,2,,[],[],[33],"[75, 83]",[],[],away,,away,11,24
2022,Qatar,2022.11.23,Group stage,40013,"Al Thumama Stadium, ath-Thum_ma",Spain,7,,Costa Rica,0,,"[11, 21, 54, 74, 90, 92]",[],[31],[],[],[],home,,home,7,31
2022,Qatar,2022.11.23,Group stage,40432,"Ahmed bin Ali Stadium, Umm al-Af_'ī",Belgium,1,,Canada,0,,[44],[],[],[],[],[],home,,home,2,41
2022,Qatar,2022.11.22,Group stage,88012,"Lusail Iconic Stadium, Lusail",Argentina,1,,Saudi Arabia,2,,[],[],[10],"[48, 53]",[],[],away,,away,3,51
2022,Qatar,2022.11.22,Group stage,42925,"Education City Stadium, Doha",Denmark,0,,Tunisia,0,,[],[],[],[],[],[],draw,,,10,30
2022,Qatar,2022.11.22,Group stage,39369,"Stadium 974, Doha",Mexico,0,,Poland,0,,[],[],[],[],[],[],draw,,,13,26
2022,Qatar,2022.11.22,Group stage,40875,"Al Janoub Stadium, Al Wakrah",France,4,,Australia,1,,"[27, 32, 68, 71]",[],[],[9],[],[],home,,away,4,38
2022,Qatar,2022.11.21,Group stage,45334,"Khalifa International Stadium, Doha",England,6,,IR Iran,2,,"[35, 43, 46, 62, 71, 90]",[],[],[65],[],[103],home,,home,5,20
2022,Qatar,2022.11.21,Group stage,41721,"Al Thumama Stadium, ath-Thum_ma",Senegal,0,,Netherlands,2,,[],[],[],"[84, 99]",[],[],away,,away,18,8
2022,Qatar,2022.11.21,Group stage,43418,"Ahmed bin Ali Stadium, Umm al-Af_'ī",United States,1,,Wales,1,,[36],[],[],[],[],[82],draw,,home,16,19
2022,Qatar,2022.11.20,Group stage,67372,"Al Bayt Stadium, Al Khor",Qatar,0,,Ecuador,2,,[],[],[],[31],[],[16],away,,away,50,44
2018,Russia,2018.7.15,Final,78011,"Olimpiyskiy stadion Luzhniki, Moskva",France,4,,Croatia,2,,"[59, 65]",[18],[38],"[28, 69]",[],[],home,,home,7,20
2018,Russia,2018.7.14,Third-place match,64406,"Gazprom Arena, Sankt-Petersburg",Belgium,2,,England,0,,"[4, 82]",[],[],[],[],[],home,,home,3,12
2018,Russia,2018.7.11,Semi-finals,78011,"Olimpiyskiy stadion Luzhniki, Moskva",Croatia,2,,England,1,,"[68, 109]",[],[],[5],[],[],home,,away,20,12
2018,Russia,2018.7.10,Semi-finals,64286,"Gazprom Arena, Sankt-Petersburg",France,1,,Belgium,0,,[51],[],[],[],[],[],home,,home,7,3
2018,Russia,2018.7.7,Quarter-finals,39991,"Cosmos Arena, Samara",Sweden,0,,England,2,,[],[],[],"[30, 59]",[],[],away,,away,24,12
2018,Russia,2018.7.7,Quarter-finals,44287,"Olimpiyskiy Stadion Fisht, Sochi",Russia,2,3,Croatia,2,4,"[31, 115]",[],[],"[39, 101]",[],[],draw,away,home,70,20
2018,Russia,2018.7.6,Quarter-finals,43319,"Stadion Nizhny Novgorod, Nizhny Novgorod",Uruguay,0,,France,2,,[],[],[],"[40, 61]",[],[],away,,away,14,7
2018,Russia,2018.7.6,Quarter-finals,42873,"Kazan Arena, Kazan",Brazil,1,,Belgium,2,,[76],[],[],[32],[13],[],away,,away,2,3
2018,Russia,2018.7.3,Round of 16,64042,"Gazprom Arena, Sankt-Petersburg",Sweden,1,,Switzerland,0,,[66],[],[],[],[],[],home,,home,24,6
2018,Russia,2018.7.3,Round of 16,44190,"Otkrytie Arena, Moskva",Colombia,1,3,England,1,4,[93],[],[],[],[],[57],draw,away,away,16,12
2018,Russia,2018.7.2,Round of 16,41970,"Cosmos Arena, Samara",Brazil,2,,Mexico,0,,"[51, 88]",[],[],[],[],[],home,,home,2,15
2018,Russia,2018.7.2,Round of 16,41466,"Rostov Arena, Rostov-na-Donu",Belgium,3,,Japan,2,,"[69, 74, 94]",[],[],"[48, 52]",[],[],home,,away,3,61
2018,Russia,2018.7.1,Round of 16,78011,"Olimpiyskiy stadion Luzhniki, Moskva",Spain,1,3,Russia,1,4,[],[12],[],[],[],[42],draw,away,home,10,70
2018,Russia,2018.7.1,Round of 16,40851,"Stadion Nizhny Novgorod, Nizhny Novgorod",Croatia,1,3,Denmark,1,2,[4],[],[],[1],[],[],draw,home,away,20,12
2018,Russia,2018.6.30,Round of 16,42873,"Kazan Arena, Kazan",France,4,,Argentina,3,,"[57, 64, 68]",[],[13],"[41, 48, 93]",[],[],home,,away,7,5
2018,Russia,2018.6.30,Round of 16,44287,"Olimpiyskiy Stadion Fisht, Sochi",Uruguay,2,,Portugal,1,,"[7, 62]",[],[],[55],[],[],home,,home,14,4
2018,Russia,2018.6.28,Group stage,42189,"Volgograd Arena, Volgograd",Japan,0,,Poland,1,,[],[],[],[59],[],[],away,,away,61,8
2018,Russia,2018.6.28,Group stage,41970,"Cosmos Arena, Samara",Senegal,0,,Colombia,1,,[],[],[],[74],[],[],away,,away,27,16
2018,Russia,2018.6.28,Group stage,33973,"Kaliningrad Stadium, Kaliningrad",England,0,,Belgium,1,,[],[],[],[51],[],[],away,,away,12,3
2018,Russia,2018.6.28,Group stage,37168,"Mordovia Arena, Saransk",Panama,1,,Tunisia,2,,[],[33],[],"[51, 66]",[],[],away,,home,55,21
2018,Russia,2018.6.27,Group stage,41835,"Kazan Arena, Kazan",Korea Republic,2,,Germany,0,,"[93, 96]",[],[],[],[],[],home,,home,57,1
2018,Russia,2018.6.27,Group stage,33061,"Stadion Central'nyj, Yekaterinburg",Mexico,0,,Sweden,3,,[],[],[],[50],[74],[62],away,,away,15,24
2018,Russia,2018.6.27,Group stage,43319,"Stadion Nizhny Novgorod, Nizhny Novgorod",Switzerland,2,,Costa Rica,2,,"[31, 88]",[],[],[56],[93],[],draw,,home,6,23
2018,Russia,2018.6.27,Group stage,44190,"Otkrytie Arena, Moskva",Serbia,0,,Brazil,2,,[],[],[],"[36, 68]",[],[],away,,away,34,2
2018,Russia,2018.6.26,Group stage,44073,"Olimpiyskiy Stadion Fisht, Sochi",Australia,0,,Peru,2,,[],[],[],"[18, 50]",[],[],away,,away,36,11
2018,Russia,2018.6.26,Group stage,78011,"Olimpiyskiy stadion Luzhniki, Moskva",Denmark,0,,France,0,,[],[],[],[],[],[],draw,,,12,7
2018,Russia,2018.6.26,Group stage,43472,"Rostov Arena, Rostov-na-Donu",Iceland,1,,Croatia,2,,[],[],[76],"[53, 90]",[],[],away,,away,22,20
2018,Russia,2018.6.26,Group stage,64468,"Gazprom Arena, Sankt-Petersburg",Nigeria,1,,Argentina,2,,[],[],[51],"[14, 86]",[],[],away,,away,48,5
2018,Russia,2018.6.25,Group stage,36823,"Volgograd Arena, Volgograd",Saudi Arabia,2,,Egypt,1,,[95],[],[51],[22],[],[],home,,away,67,45
2018,Russia,2018.6.25,Group stage,41970,"Cosmos Arena, Samara",Uruguay,3,,Russia,0,,"[10, 90]",[23],[],[],[],[],home,,home,14,70
2018,Russia,2018.6.25,Group stage,33973,"Kaliningrad Stadium, Kaliningrad",Spain,2,,Morocco,2,,"[19, 91]",[],[],"[14, 81]",[],[],draw,,away,10,41
2018,Russia,2018.6.25,Group stage,41685,"Mordovia Arena, Saransk",IR Iran,1,,Portugal,1,,[],[],[93],[45],[],[],draw,,away,37,4
2018,Russia,2018.6.24,Group stage,43319,"Stadion Nizhny Novgorod, Nizhny Novgorod",England,6,,Panama,1,,"[8, 36, 40, 62]",[],"[22, 46]",[78],[],[],home,,home,12,55
2018,Russia,2018.6.24,Group stage,32572,"Stadion Central'nyj, Yekaterinburg",Japan,2,,Senegal,2,,"[34, 78]",[],[],"[12, 71]",[],[],draw,,away,61,27
2018,Russia,2018.6.24,Group stage,42873,"Kazan Arena, Kazan",Poland,0,,Colombia,3,,[],[],[],"[40, 70, 75]",[],[],away,,away,8,16
2018,Russia,2018.6.23,Group stage,44190,"Otkrytie Arena, Moskva",Belgium,5,,Tunisia,2,,"[16, 48, 51, 90]",[],[6],"[18, 93]",[],[],home,,home,3,21
2018,Russia,2018.6.23,Group stage,43472,"Rostov Arena, Rostov-na-Donu",Korea Republic,1,,Mexico,2,,[93],[],[],[66],[],[26],away,,away,57,15
2018,Russia,2018.6.23,Group stage,44287,"Olimpiyskiy Stadion Fisht, Sochi",Germany,2,,Sweden,1,,"[48, 95]",[],[],[32],[],[],home,,away,1,24
2018,Russia,2018.6.22,Group stage,64468,"Gazprom Arena, Sankt-Petersburg",Brazil,2,,Costa Rica,0,,"[91, 97]",[],[],[],[],[],home,,home,2,23
2018,Russia,2018.6.22,Group stage,40904,"Volgograd Arena, Volgograd",Nigeria,2,,Iceland,0,,"[49, 75]",[],[],[],[],[],home,,home,48,22
2018,Russia,2018.6.22,Group stage,33167,"Kaliningrad Stadium, Kaliningrad",Serbia,1,,Switzerland,2,,[5],[],[],"[52, 90]",[],[],away,,home,34,6
2018,Russia,2018.6.21,Group stage,40727,"Cosmos Arena, Samara",Denmark,1,,Australia,1,,[7],[],[],[],[],[38],draw,,home,12,36
2018,Russia,2018.6.21,Group stage,32789,"Stadion Central'nyj, Yekaterinburg",France,1,,Peru,0,,[34],[],[],[],[],[],home,,home,7,11
2018,Russia,2018.6.21,Group stage,43319,"Stadion Nizhny Novgorod, Nizhny Novgorod",Argentina,0,,Croatia,3,,[],[],[],"[53, 80, 91]",[],[],away,,away,5,20
2018,Russia,2018.6.20,Group stage,78011,"Olimpiyskiy stadion Luzhniki, Moskva",Portugal,1,,Morocco,0,,[4],[],[],[],[],[],home,,home,4,41
2018,Russia,2018.6.20,Group stage,42678,"Rostov Arena, Rostov-na-Donu",Uruguay,1,,Saudi Arabia,0,,[23],[],[],[],[],[],home,,home,14,67
2018,Russia,2018.6.20,Group stage,42718,"Kazan Arena, Kazan",IR Iran,0,,Spain,1,,[],[],[],[54],[],[],away,,away,37,10
2018,Russia,2018.6.19,Group stage,40842,"Mordovia Arena, Saransk",Colombia,1,,Japan,2,,[39],[],[],[73],[],[6],away,,away,16,61
2018,Russia,2018.6.19,Group stage,44190,"Otkrytie Arena, Moskva",Poland,1,,Senegal,2,,[86],[],[],[61],[38],[],away,,away,8,27
2018,Russia,2018.6.19,Group stage,64468,"Gazprom Arena, Sankt-Petersburg",Russia,3,,Egypt,1,,"[59, 62]",[47],[],[],[],[73],home,,home,70,45
2018,Russia,2018.6.18,Group stage,42300,"Stadion Nizhny Novgorod, Nizhny Novgorod",Sweden,1,,Korea Republic,0,,[],[],[65],[],[],[],home,,away,24,57
2018,Russia,2018.6.18,Group stage,43257,"Olimpiyskiy Stadion Fisht, Sochi",Belgium,3,,Panama,0,,"[48, 69, 75]",[],[],[],[],[],home,,home,3,55
2018,Russia,2018.6.18,Group stage,41064,"Volgograd Arena, Volgograd",Tunisia,1,,England,2,,[],[],[35],"[11, 91]",[],[],away,,away,21,12
2018,Russia,2018.6.17,Group stage,41432,"Cosmos Arena, Samara",Costa Rica,0,,Serbia,1,,[],[],[],[56],[],[],away,,away,23,34
2018,Russia,2018.6.17,Group stage,78011,"Olimpiyskiy stadion Luzhniki, Moskva",Germany,0,,Mexico,1,,[],[],[],[35],[],[],away,,away,1,15
2018,Russia,2018.6.17,Group stage,43109,"Rostov Arena, Rostov-na-Donu",Brazil,1,,Switzerland,1,,[20],[],[],[50],[],[],draw,,home,2,6
2018,Russia,2018.6.16,Group stage,41279,"Kazan Arena, Kazan",France,2,,Australia,1,,[],[80],[58],[],[],[62],home,,away,7,36
2018,Russia,2018.6.16,Group stage,44190,"Otkrytie Arena, Moskva",Argentina,1,,Iceland,1,,[19],[],[],[23],[],[],draw,,home,5,22
2018,Russia,2018.6.16,Group stage,40502,"Mordovia Arena, Saransk",Peru,0,,Denmark,1,,[],[],[],[59],[],[],away,,away,11,12
2018,Russia,2018.6.16,Group stage,31136,"Kaliningrad Stadium, Kaliningrad",Croatia,2,,Nigeria,0,,[],[32],[71],[],[],[],home,,home,20,48
2018,Russia,2018.6.15,Group stage,27015,"Stadion Central'nyj, Yekaterinburg",Egypt,0,,Uruguay,1,,[],[],[],[89],[],[],away,,away,45,14
2018,Russia,2018.6.15,Group stage,62548,"Gazprom Arena, Sankt-Petersburg",Morocco,0,,IR Iran,1,,[],[],[],[],[95],[],away,,away,41,37
2018,Russia,2018.6.15,Group stage,43866,"Olimpiyskiy Stadion Fisht, Sochi",Portugal,3,,Spain,3,,"[44, 88]",[],[4],"[24, 55, 58]",[],[],draw,,away,4,10
2018,Russia,2018.6.14,Group stage,78011,"Olimpiyskiy stadion Luzhniki, Moskva",Russia,5,,Saudi Arabia,0,,"[12, 43, 71, 91, 95]",[],[],[],[],[],home,,home,70,67
2014,Brazil,2014.7.13,Final,74738,"Estadio Jornalista Mário Filho, Rio de Janeiro",Germany,1,,Argentina,0,,[113],[],[],[],[],[],home,,home,2,5
2014,Brazil,2014.7.12,Third-place match,68034,"Estádio Nacional de Brasília, Brasília",Brazil,0,,Netherlands,3,,[],[],[],"[17, 91]",[],[3],away,,away,3,15
2014,Brazil,2014.7.9,Semi-finals,63267,"Arena Corinthians, São Paulo",Netherlands,0,2,Argentina,0,4,[],[],[],[],[],[],draw,away,,15,5
2014,Brazil,2014.7.8,Semi-finals,58141,"Estádio Governador Magalhães Pinto, Belo Horizonte",Brazil,1,,Germany,7,,[90],[],[],"[11, 23, 24, 26, 29, 69, 79]",[],[],away,,away,3,2
2014,Brazil,2014.7.5,Quarter-finals,68551,"Estádio Nacional de Brasília, Brasília",Argentina,1,,Belgium,0,,[8],[],[],[],[],[],home,,home,5,11
2014,Brazil,2014.7.5,Quarter-finals,51179,"Itaipava Arena Fonte Nova, Salvador",Netherlands,0,4,Costa Rica,0,3,[],[],[],[],[],[],draw,home,,15,28
2014,Brazil,2014.7.4,Quarter-finals,74240,"Estadio Jornalista Mário Filho, Rio de Janeiro",France,0,,Germany,1,,[],[],[],[13],[],[],away,,away,17,2
2014,Brazil,2014.7.4,Quarter-finals,60342,"Estádio Castelão, Fortaleza",Brazil,2,,Colombia,1,,"[7, 69]",[],[],[],[],[80],home,,home,3,8
2014,Brazil,2014.7.1,Round of 16,63255,"Arena Corinthians, São Paulo",Argentina,1,,Switzerland,0,,[118],[],[],[],[],[],home,,home,5,6
2014,Brazil,2014.7.1,Round of 16,51227,"Itaipava Arena Fonte Nova, Salvador",Belgium,2,,United States,1,,"[93, 105]",[],[],[107],[],[],home,,home,11,13
2014,Brazil,2014.6.30,Round of 16,67882,"Estádio Nacional de Brasília, Brasília",France,2,,Nigeria,0,,[79],[92],[],[],[],[],home,,home,17,44
2014,Brazil,2014.6.30,Round of 16,43063,"Estádio José Pinheiro Borba, Porto Alegre",Germany,2,,Algeria,1,,"[92, 119]",[],[],[121],[],[],home,,home,2,22
2014,Brazil,2014.6.29,Round of 16,58817,"Estádio Castelão, Fortaleza",Netherlands,2,,Mexico,1,,[88],[],[94],[48],[],[],home,,away,15,20
2014,Brazil,2014.6.29,Round of 16,41242,"Itaipava Arena Pernambuco, Recife",Costa Rica,1,5,Greece,1,3,[52],[],[],[91],[],[],draw,home,home,28,12
2014,Brazil,2014.6.28,Round of 16,57714,"Estádio Governador Magalhães Pinto, Belo Horizonte",Brazil,1,3,Chile,1,2,[18],[],[],[32],[],[],draw,home,home,3,14
2014,Brazil,2014.6.28,Round of 16,73804,"Estadio Jornalista Mário Filho, Rio de Janeiro",Colombia,2,,Uruguay,0,,"[29, 50]",[],[],[],[],[],home,,home,8,7
2014,Brazil,2014.6.26,Group stage,41876,"Itaipava Arena Pernambuco, Recife",United States,0,,Germany,1,,[],[],[],[55],[],[],away,,away,13,2
2014,Brazil,2014.6.26,Group stage,67540,"Estádio Nacional de Brasília, Brasília",Portugal,2,,Ghana,1,,[80],[31],[],[57],[],[],home,,home,4,37
2014,Brazil,2014.6.26,Group stage,61397,"Arena Corinthians, São Paulo",Korea Republic,0,,Belgium,1,,[],[],[],[77],[],[],away,,away,57,11
2014,Brazil,2014.6.26,Group stage,39311,"Estádio Joaquim Américo Guimarães, Curitiba",Algeria,1,,Russia,1,,[60],[],[],[6],[],[],draw,,away,22,19
2014,Brazil,2014.6.25,Group stage,48011,"Itaipava Arena Fonte Nova, Salvador",Bosnia and Herzegovina,3,,IR Iran,1,,"[23, 59, 83]",[],[],[82],[],[],home,,home,21,43
2014,Brazil,2014.6.25,Group stage,43285,"Estádio José Pinheiro Borba, Porto Alegre",Nigeria,2,,Argentina,3,,"[4, 47]",[],[],"[3, 46, 50]",[],[],away,,away,44,5
2014,Brazil,2014.6.25,Group stage,40322,"Arena da Amazônia, Manaus",Honduras,0,,Switzerland,3,,[],[],[],"[6, 31, 71]",[],[],away,,away,33,6
2014,Brazil,2014.6.25,Group stage,73749,"Estadio Jornalista Mário Filho, Rio de Janeiro",Ecuador,0,,France,0,,[],[],[],[],[],[],draw,,,26,17
2014,Brazil,2014.6.24,Group stage,57823,"Estádio Governador Magalhães Pinto, Belo Horizonte",Costa Rica,0,,England,0,,[],[],[],[],[],[],draw,,,28,10
2014,Brazil,2014.6.24,Group stage,39706,"Arena das Dunas, Natal",Italy,0,,Uruguay,1,,[],[],[],[81],[],[],away,,away,9,7
2014,Brazil,2014.6.24,Group stage,40340,"Arena Pantanal, Cuiabá",Japan,1,,Colombia,4,,[46],[],[],"[55, 82, 90]",[],[17],away,,away,46,8
2014,Brazil,2014.6.24,Group stage,59095,"Estádio Castelão, Fortaleza",Greece,2,,Côte d'Ivoire,1,,[42],[],[93],[74],[],[],home,,home,12,23
2014,Brazil,2014.6.23,Group stage,39375,"Estádio Joaquim Américo Guimarães, Curitiba",Australia,0,,Spain,3,,[],[],[],"[36, 69, 82]",[],[],away,,away,62,1
2014,Brazil,2014.6.23,Group stage,62996,"Arena Corinthians, São Paulo",Netherlands,2,,Chile,0,,"[77, 92]",[],[],[],[],[],home,,home,15,14
2014,Brazil,2014.6.23,Group stage,41212,"Itaipava Arena Pernambuco, Recife",Croatia,1,,Mexico,3,,[87],[],[],"[72, 75, 82]",[],[],away,,away,18,20
2014,Brazil,2014.6.23,Group stage,69112,"Estádio Nacional de Brasília, Brasília",Cameroon,1,,Brazil,4,,[26],[],[],"[17, 35, 49, 84]",[],[],away,,away,56,3
2014,Brazil,2014.6.22,Group stage,73819,"Estadio Jornalista Mário Filho, Rio de Janeiro",Belgium,1,,Russia,0,,[88],[],[],[],[],[],home,,home,11,19
